,,,,,,,,,,,,,,,,,,,,,,ListofBrooklynBuildings Containing StabilizedUnits,,,,,,,,,,,,,,,,,,,,,,,,,,,,

ZIP,,,BLDGNO1,,,,STREET1,,,,,STSUFX1,,,,BLDGNO2,,,,STREET2,,,STSUFX2,,,COUNTY,,,CITY,,,,STATUS1,,,STATUS2,,,,,,STATUS3,,BLOCK,,,,LOT,,
11218,,,60,,,,,TURNER,,,,,,,,PL,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5113,,,1,,

11218,,,5,,,,,WESTMINSTER,,,,,,,,RD,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5073,,,1,,

11218,,,15,,,,,WESTMINSTER,,,,,,,,RD,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,,,,,,,,,,,5073,,,56,,

11218,,,20,,,,,WESTMINSTER,,,,,,,,RD,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,,,,5072,,,12,,

11218,,,30,,,,,WESTMINSTER,,,,,,,,RD,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5072,,,17,,

11218,,,33,,,,,WESTMINSTER,,,,,,,,RD,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,GARDENCOMPLEX,,,,,,,,,,5073,,,52,,

11218,,,50,,,,,WESTMINSTER,,,,,,,,RD,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5072,,,25,,

11218,,,405,,,,,WESTMINSTER,,,,,,,,RD,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5155,,,50,,

11218,,,410,,,,,WESTMINSTER,,,,,,,,RD,,,,410,,,,12TH,,,,,,AVE,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5154,,,24,,

11219,,,4406,,,,,10TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,GARDENCOMPLEX,,,,,,,,,,5607,,,38,,

11219,,,4424,,,,,10TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5607,,,44,,

11219,,,4514,,,,,10TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5613,,,41,,

11219,,,4519,,,,,10TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5614,,,3,,

11219,,,5001,,,,,10TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5646,,,6,,

11219,,,5901 TO 5911,,,,,10TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5709,,,6,,

11219,,,6604,,,,,10TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5757,,,55,,

11219,,,6624,,,,,10TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5757,,,61,,

11219,,,4601,,,,,11TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5621,,,6,,

11219,,,4102,,,,,12TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5592,,,39,,

11219,,,4219,,,,,12TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5598,,,1,,

11219,,,4307,,,,,12TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5604,,,6,,

11219,,,4315,,,,,12TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5604,,,1,,

11219,,,4515,,,,,12TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5616,,,1,,

11219,,,4608,,,,,12TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5621,,,44,,

11219,,,4610,,,,,12TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5621,,,45,,

11219,,,4611,,,,,12TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5622,,,7,,

11219,,,4701,,,,,12TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5628,,,8,,

11219,,,5010,,,,,12TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5647,,,40,,

11219,,,5016,,,,,12TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5647,,,42,,

11219,,,4100 TO 4112,,,,,13TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5593,,,7514,,

11219,,,5101 TO 5113,,,,,13TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5656,,,6,,

11219,,,5115 TO 5123,,,,,13TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5656,,,1,,

11219,,,5323,,,,,13TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5670,,,1,,

11219,,,5510,,,,,13TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,5683,,,40,,

11219,,,5516 TO 5520,,,,,13TH,,,,,,,,AVE,,,,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,421-A (1-15),,,5683,,,46,,

Source: 2023HCR BuildingRegistrationFile,,,,,,,,,,,,,,,,,,,,,,,https://rentguidelinesboard.cityofnewyork.us/resources/rent-stabilized-building-lists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page135of 284,,,
,,,,,,,,,,,,,,,,,,,,,ListofBrooklynBuildings Containing StabilizedUnits,,,,,,,,,,,,,,,,,,,,,,,,,,

ZIP,,,BLDGNO1,,,,,STREET1,,,,STSUFX1,,,,BLDGNO2,,,STREET2,,,STSUFX2,,COUNTY,,,CITY,,,,STATUS1,,,STATUS2,,,,,,STATUS3,,BLOCK,,,LOT,,

11219,,,6606,,,,,13TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,5760,,,140,,

11219,,,6608,,,,,13TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,5760,,,141,,

11219,,,6611,,,,,13TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5761,,,6,,

11219,,,6612,,,,,13TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5760,,,42,,

11219,,,6622,,,,,13TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5760,,,46,,

11219,,,6704,,,,,13TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5767,,,44,,

11219,,,6705,,,,,13TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,5768,,,7505,,

11219,,,6714,,,,,13TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,,,,,,,,,5767,,,48,,

11219,,,6716,,,,,13TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5767,,,49,,

11219,,,6802,,,,,13TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5774,,,33,,

11219,,,6806,,,,,13TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5774,,,34,,

11219,,,6808,,,,,13TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5774,,,35,,

11219,,,6812,,,,,13TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5774,,,36,,

11219,,,4716,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5629,,,44,,

11219,,,4800,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5635,,,38,,

11219,,,4812,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5635,,,41,,

11219,,,4901,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5643,,,6,,

11219,,,5001,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5650,,,5,,

11219,,,5118,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5656,,,45,,

11219,,,5201,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5664,,,6,,

11219,,,5213 TO 5225,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5664,,,1,,

11219,,,5502,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5684,,,44,,

11219,,,5601,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5692,,,4,,

11219,,,5619,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5692,,,1,,

11219,,,5801 TO 5813,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5706,,,5,,

11219,,,6215,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,5734,,,4,,

11219,,,6604,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,5761,,,39,,

11219,,,6705,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5769,,,11,,

11219,,,6709 TO 6711,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5769,,,9,,

11219,,,6710,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5768,,,44,,

11219,,,6716,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5768,,,48,,

11219,,,6720,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5768,,,49,,

11219,,,6722,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5768,,,49,,

11219,,,6801,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,,,,,,,,,5776,,,7,,

11219,,,6814,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,5775,,,40,,

11219,,,63-18,,,,,14TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5740,,,45,,

11219,,,4109,,,,,15TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5363,,,6,,

11219,,,4117,,,,,15TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5363,,,3,,

11219,,,4219,,,,,15TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,5362,,,2,,

11219,,,4701,,,,,15TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5442,,,6,,

11219,,,4702,,,,,15TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5630,,,38,,

11219,,,4815,,,,,15TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5447,,,1,,

11219,,,4910,,,,,15TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5643,,,38,,

11219,,,5000,,,,,15TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,5650,,,34,,

11219,,,5001,,,,,15TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5458,,,6,,

11219,,,5100,,,,,15TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,NON-EVICT COOP/CONDO,,,,,,,,5657,,,35,,

11219,,,5200,,,,,15TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5664,,,35,,

11219,,,5302,,,,,15TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5671,,,34,,

11219,,,5315,,,,,15TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5477,,,2,,

11219,,,5420,,,,,15TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5678,,,41,,

11219,,,5501,,,,,15TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5488,,,4,,

11219,,,5520,,,,,15TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5685,,,41,,

11219,,,5609,,,,,15TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5491,,,1,,

11219,,,5614,,,,,15TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5692,,,40,,

11219,,,5701,,,,,15TH,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,5496,,,4,,

11219,,,1084,,,,,38TH,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,,,,,,,,,5288,,,41,,

11219,,,933,,,,,39TH,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,,,,,,,,,5582,,,65,,

Source: 2023HCR BuildingRegistrationFile,,,,,,,,,,,,,,,,,,https://rentguidelinesboard.cityofnewyork.us/resources/rent-stabilized-building-lists,,,,,,,,,,,,,,,,,,,,,,,,,,Page136of 284,,,
,,,,,,,,,,,,,,,,,,,ListofBrooklynBuildings Containing StabilizedUnits,,,,,,,,,,,,,,,,,,,,,,,,,,,

ZIP,,,BLDGNO1,,,,STREET1,,,,STSUFX1,,,BLDGNO2,,,STREET2,,,STSUFX2,,COUNTY,,,CITY,,,,STATUS1,,,STATUS2,,,,,,STATUS3,,,BLOCK,,,LOT,,

11219,,,1069,,,,39TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5288,,,56,,

11219,,,905,,,,40TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5583,,,40,,

11219,,,907,,,,40TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5583,,,39,,

11219,,,940,,,,40TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5586,,,7501,,

11219,,,902,,,,41ST,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5590,,,10,,

11219,,,950,,,,41ST,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,,,,,,,,,,5590,,,7503,,

11219,,,1026,,,,41ST,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,5591,,,18,,

11219,,,902,,,,42ND,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5595,,,9,,

11219,,,914,,,,42ND,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,,,,,,,,,,5595,,,11,,

11219,,,915,,,,42ND,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,,,,,,,,,,5590,,,74,,

11219,,,917,,,,42ND,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,ROOMINGHOUSE,,,,,,,,,5590,,,73,,

11219,,,929 TO 931,,,,42ND,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5590,,,68,,

11219,,,935,,,,42ND,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5590,,,67,,

11219,,,944,,,,42ND,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5595,,,19,,

11219,,,945,,,,42ND,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5590,,,60,,

11219,,,979,,,,42ND,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5590,,,49,,

11219,,,1142,,,,42ND,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5597,,,24,,

11219,,,1225,,,,42ND,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (16),,,,,,,,,5593,,,60,,

11219,,,1226,,,,42ND,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5598,,,16,,

11219,,,1254,,,,42ND,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5598,,,27,,

11219,,,1571,,,,42ND,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5363,,,45,,

11219,,,902 TO 912,,,,43RD,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5601,,,6,,

11219,,,905,,,,43RD,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5595,,,1,,

11219,,,915,,,,43RD,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,,5595,,,73,,

11219,,,969 TO 983,,,,43RD,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5595,,,43,,

11219,,,1124 TO 1128,,,,43RD,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5603,,,16,,

11219,,,1129,,,,43RD,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5597,,,73,,

11219,,,1130,,,,43RD,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5603,,,20,,

11219,,,1134,,,,43RD,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5603,,,21,,

11219,,,1135,,,,43RD,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5597,,,70,,

11219,,,1138,,,,43RD,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5603,,,22,,

11219,,,1143,,,,43RD,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5597,,,64,,

11219,,,1163,,,,43RD,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,,,5597,,,58,,

11219,,,1235,,,,43RD,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5598,,,62,,

11219,,,1248,,,,43RD,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,5604,,,23,,

11219,,,1255,,,,43RD,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,,5598,,,53,,

11219,,,1270,,,,43RD,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5604,,,30,,

11219,,,1332,,,,43RD,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5605,,,24,,

11219,,,1371,,,,43RD,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5599,,,47,,

11219,,,1472,,,,43RD,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5606,,,29,,

11219,,,902,,,,44TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5607,,,3,,

11219,,,973,,,,44TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5601,,,45,,

11219,,,1168,,,,44TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,5609,,,36,,

11219,,,1231,,,,44TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,5604,,,7504,,

11219,,,1233,,,,44TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,5604,,,7504,,

11219,,,1247,,,,44TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5604,,,52,,

11219,,,1249,,,,44TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5604,,,50,,

11219,,,1258 TO 1264,,,,44TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,5610,,,26,,

11219,,,1270,,,,44TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,5610,,,29,,

11219,,,1316,,,,44TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5611,,,13,,

11219,,,1320,,,,44TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5611,,,14,,

11219,,,1338,,,,44TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,421-A (1-15),,,5611,,,21,,

11219,,,1347,,,,44TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5605,,,62,,

11219,,,1365,,,,44TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5605,,,54,,

11219,,,1446,,,,44TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5612,,,24,,

11219,,,1453,,,,44TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5606,,,58,,

11219,,,974,,,,45TH,,,,ST,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,5613,,,36,,

